"","identifier","gene","panel","cohort","cpg","coef","chr","pos","gene_start","gene_end","gene_chr","cpg_status"
"9625","EN.RAGE","S100A12","Olink","LBC1936","cg07308232",7.68e-05,7,1071921,153375621,153373711,"1","TRANS"
"9626","EN.RAGE","S100A12","Olink","LBC1936","cg07794010",0.047567052,1,114665617,153375621,153373711,"1","TRANS"
"9627","EN.RAGE","S100A12","Olink","LBC1936","cg08072202",0.000656907,14,76844671,153375621,153373711,"1","TRANS"
"9628","EN.RAGE","S100A12","Olink","LBC1936","cg08240881",-0.005731336,13,112333627,153375621,153373711,"1","TRANS"
"9629","EN.RAGE","S100A12","Olink","LBC1936","cg08268798",0.003159371,20,42955472,153375621,153373711,"1","TRANS"
"9630","EN.RAGE","S100A12","Olink","LBC1936","cg08376310",0.0361079,11,2858621,153375621,153373711,"1","TRANS"
"9631","EN.RAGE","S100A12","Olink","LBC1936","cg10045909",-0.033272064,16,31075842,153375621,153373711,"1","TRANS"
"9632","EN.RAGE","S100A12","Olink","LBC1936","cg10311104",0.006175509,7,23053899,153375621,153373711,"1","TRANS"
"9633","EN.RAGE","S100A12","Olink","LBC1936","cg10365597",0.006238095,2,30929997,153375621,153373711,"1","TRANS"
"9634","EN.RAGE","S100A12","Olink","LBC1936","cg10470200",-0.002746581,5,106715906,153375621,153373711,"1","TRANS"
"9635","EN.RAGE","S100A12","Olink","LBC1936","cg10624395",0.007452925,11,110350574,153375621,153373711,"1","TRANS"
"9636","EN.RAGE","S100A12","Olink","LBC1936","cg10649130",0.00024042,11,9682641,153375621,153373711,"1","TRANS"
"9637","EN.RAGE","S100A12","Olink","LBC1936","cg10976975",-0.003022952,2,69098569,153375621,153373711,"1","TRANS"
"9638","EN.RAGE","S100A12","Olink","LBC1936","cg11231069",0.038746324,2,240225142,153375621,153373711,"1","TRANS"
"9639","EN.RAGE","S100A12","Olink","LBC1936","cg11882488",0.008884244,3,112983145,153375621,153373711,"1","TRANS"
"9640","EN.RAGE","S100A12","Olink","LBC1936","cg12448298",0.005225265,2,115822039,153375621,153373711,"1","TRANS"
"9641","EN.RAGE","S100A12","Olink","LBC1936","cg12760498",-2.65e-05,12,272635,153375621,153373711,"1","TRANS"
"9642","EN.RAGE","S100A12","Olink","LBC1936","cg12802093",-0.008749546,7,129399249,153375621,153373711,"1","TRANS"
"9643","EN.RAGE","S100A12","Olink","LBC1936","cg12802921",-0.011063479,22,22221599,153375621,153373711,"1","TRANS"
"9644","EN.RAGE","S100A12","Olink","LBC1936","cg12806681",-0.000682519,5,368394,153375621,153373711,"1","TRANS"
"9645","EN.RAGE","S100A12","Olink","LBC1936","cg13661323",-0.010904513,9,19657248,153375621,153373711,"1","TRANS"
"9646","EN.RAGE","S100A12","Olink","LBC1936","cg13765061",-0.0052811,9,78830510,153375621,153373711,"1","TRANS"
"9647","EN.RAGE","S100A12","Olink","LBC1936","cg14109551",0.02768522,6,118903047,153375621,153373711,"1","TRANS"
"9648","EN.RAGE","S100A12","Olink","LBC1936","cg14225168",-0.008184005,9,139403827,153375621,153373711,"1","TRANS"
"9649","EN.RAGE","S100A12","Olink","LBC1936","cg14230378",0.002665132,3,131080483,153375621,153373711,"1","TRANS"
"9650","EN.RAGE","S100A12","Olink","LBC1936","cg14522441",0.010970733,5,140582125,153375621,153373711,"1","TRANS"
"9651","EN.RAGE","S100A12","Olink","LBC1936","cg14676817",0.003989165,1,39457257,153375621,153373711,"1","TRANS"
"9652","EN.RAGE","S100A12","Olink","LBC1936","cg15563184",-0.03573649,6,33228498,153375621,153373711,"1","TRANS"
"9653","EN.RAGE","S100A12","Olink","LBC1936","cg16945415",-0.001054137,3,125980095,153375621,153373711,"1","TRANS"
"9654","EN.RAGE","S100A12","Olink","LBC1936","cg17735983",0.006743401,19,59074482,153375621,153373711,"1","TRANS"
"9655","EN.RAGE","S100A12","Olink","LBC1936","cg17827328",0.010542289,1,36817299,153375621,153373711,"1","TRANS"
"9656","EN.RAGE","S100A12","Olink","LBC1936","cg18315708",0.003474706,14,21673796,153375621,153373711,"1","TRANS"
"9657","EN.RAGE","S100A12","Olink","LBC1936","cg18384460",-0.001332991,1,63771428,153375621,153373711,"1","TRANS"
"9658","EN.RAGE","S100A12","Olink","LBC1936","cg20253251",0.004022451,1,155579369,153375621,153373711,"1","CIS"
"9659","EN.RAGE","S100A12","Olink","LBC1936","cg20458223",0.011389235,18,74061514,153375621,153373711,"1","TRANS"
"9660","EN.RAGE","S100A12","Olink","LBC1936","cg20977312",-0.029733223,5,172748917,153375621,153373711,"1","TRANS"
"9661","EN.RAGE","S100A12","Olink","LBC1936","cg21609154",-0.007588674,13,113624991,153375621,153373711,"1","TRANS"
"9662","EN.RAGE","S100A12","Olink","LBC1936","cg22051865",-0.002126931,11,73019002,153375621,153373711,"1","TRANS"
"9663","EN.RAGE","S100A12","Olink","LBC1936","cg22513955",-0.020755644,17,1665123,153375621,153373711,"1","TRANS"
"9664","EN.RAGE","S100A12","Olink","LBC1936","cg22562040",0.006899003,6,33421819,153375621,153373711,"1","TRANS"
"9665","EN.RAGE","S100A12","Olink","LBC1936","cg23205183",-0.017991824,12,8216109,153375621,153373711,"1","TRANS"
"9666","EN.RAGE","S100A12","Olink","LBC1936","cg23391288",0.001644267,13,49366203,153375621,153373711,"1","TRANS"
"9667","EN.RAGE","S100A12","Olink","LBC1936","cg23609571",0.00042285,14,70655845,153375621,153373711,"1","TRANS"
"9668","EN.RAGE","S100A12","Olink","LBC1936","cg24822825",-0.010069052,3,120026258,153375621,153373711,"1","TRANS"
"9669","EN.RAGE","S100A12","Olink","LBC1936","cg25051805",0.002010563,7,23637943,153375621,153373711,"1","TRANS"
"9670","EN.RAGE","S100A12","Olink","LBC1936","cg25354587",-0.00493126,12,3590738,153375621,153373711,"1","TRANS"
"9671","EN.RAGE","S100A12","Olink","LBC1936","cg25359292",0.004963749,5,132388457,153375621,153373711,"1","TRANS"
"9672","EN.RAGE","S100A12","Olink","LBC1936","cg25809434",-0.012288081,19,8201264,153375621,153373711,"1","TRANS"
"9673","EN.RAGE","S100A12","Olink","LBC1936","cg26102082",0.020621834,17,47590272,153375621,153373711,"1","TRANS"
"9674","EN.RAGE","S100A12","Olink","LBC1936","cg26118759",-0.005399503,1,117058474,153375621,153373711,"1","TRANS"
"9675","EN.RAGE","S100A12","Olink","LBC1936","cg26230601",-0.000577722,3,194072216,153375621,153373711,"1","TRANS"
"9676","EN.RAGE","S100A12","Olink","LBC1936","cg27405128",0.01488377,15,58540402,153375621,153373711,"1","TRANS"
"9677","EN.RAGE","S100A12","Olink","LBC1936","ch.5.1906008F",0.006575301,5,103300577,153375621,153373711,"1","TRANS"
"9781","HGF","HGF","Olink","LBC1936","cg00970325",0.001364841,3,142683176,81770438,81699010,"7","TRANS"
"9782","HGF","HGF","Olink","LBC1936","cg00971034",-0.022383107,14,101311744,81770438,81699010,"7","TRANS"
"9783","HGF","HGF","Olink","LBC1936","cg01078446",-0.006872961,12,115113212,81770438,81699010,"7","TRANS"
"9784","HGF","HGF","Olink","LBC1936","cg01502116",0.006743299,4,134017922,81770438,81699010,"7","TRANS"
"9785","HGF","HGF","Olink","LBC1936","cg02892925",0.002525728,8,60032926,81770438,81699010,"7","TRANS"
"9786","HGF","HGF","Olink","LBC1936","cg03250220",-0.001022131,2,110970097,81770438,81699010,"7","TRANS"
"9787","HGF","HGF","Olink","LBC1936","cg03547181",0.02295597,1,203096683,81770438,81699010,"7","TRANS"
"9788","HGF","HGF","Olink","LBC1936","cg03721362",0.008553657,5,126626298,81770438,81699010,"7","TRANS"
"9789","HGF","HGF","Olink","LBC1936","cg03807873",-0.015833206,6,168597599,81770438,81699010,"7","TRANS"
"9790","HGF","HGF","Olink","LBC1936","cg04308687",0.010884547,1,100231682,81770438,81699010,"7","TRANS"
"9791","HGF","HGF","Olink","LBC1936","cg04988978",-0.009332023,17,56359578,81770438,81699010,"7","TRANS"
"9792","HGF","HGF","Olink","LBC1936","cg05112224",0.007229353,22,19017873,81770438,81699010,"7","TRANS"
"9793","HGF","HGF","Olink","LBC1936","cg05358715",0.002459189,16,89724297,81770438,81699010,"7","TRANS"
"9794","HGF","HGF","Olink","LBC1936","cg05575921",-0.065055722,5,373378,81770438,81699010,"7","TRANS"
"9795","HGF","HGF","Olink","LBC1936","cg05709879",-0.016202485,5,141067731,81770438,81699010,"7","TRANS"
"9796","HGF","HGF","Olink","LBC1936","cg06762176",0.01143125,7,38398839,81770438,81699010,"7","TRANS"
"9797","HGF","HGF","Olink","LBC1936","cg06827038",0.001949187,17,48912952,81770438,81699010,"7","TRANS"
"9798","HGF","HGF","Olink","LBC1936","cg06872548",0.006099496,17,78716983,81770438,81699010,"7","TRANS"
"9799","HGF","HGF","Olink","LBC1936","cg07031070",0.007729092,6,28543670,81770438,81699010,"7","TRANS"
"9800","HGF","HGF","Olink","LBC1936","cg07037944",-0.00053112,15,64290807,81770438,81699010,"7","TRANS"
"9801","HGF","HGF","Olink","LBC1936","cg07794010",0.028509865,1,114665617,81770438,81699010,"7","TRANS"
"9802","HGF","HGF","Olink","LBC1936","cg08051310",0.003225737,6,12958080,81770438,81699010,"7","TRANS"
"9803","HGF","HGF","Olink","LBC1936","cg08072202",0.001847534,14,76844671,81770438,81699010,"7","TRANS"
"9804","HGF","HGF","Olink","LBC1936","cg08101193",0.006059804,11,6290951,81770438,81699010,"7","TRANS"
"9805","HGF","HGF","Olink","LBC1936","cg08376310",0.013025666,11,2858621,81770438,81699010,"7","TRANS"
"9806","HGF","HGF","Olink","LBC1936","cg08625803",0.00095383,7,4807504,81770438,81699010,"7","TRANS"
"9807","HGF","HGF","Olink","LBC1936","cg08825291",-0.009128042,16,16327241,81770438,81699010,"7","TRANS"
"9808","HGF","HGF","Olink","LBC1936","cg09163035",-0.009888964,17,37054726,81770438,81699010,"7","TRANS"
"9809","HGF","HGF","Olink","LBC1936","cg09607043",0.002615017,17,17295349,81770438,81699010,"7","TRANS"
"9810","HGF","HGF","Olink","LBC1936","cg09809720",0.002804708,5,162886885,81770438,81699010,"7","TRANS"
"9811","HGF","HGF","Olink","LBC1936","cg10195814",0.006952489,12,10560602,81770438,81699010,"7","TRANS"
"9812","HGF","HGF","Olink","LBC1936","cg10518543",-0.002551398,12,38710700,81770438,81699010,"7","TRANS"
"9813","HGF","HGF","Olink","LBC1936","cg10624395",0.027899313,11,110350574,81770438,81699010,"7","TRANS"
"9814","HGF","HGF","Olink","LBC1936","cg10649130",0.011101884,11,9682641,81770438,81699010,"7","TRANS"
"9815","HGF","HGF","Olink","LBC1936","cg10987503",0.021414256,7,922825,81770438,81699010,"7","TRANS"
"9816","HGF","HGF","Olink","LBC1936","cg11198895",0.001235885,11,61347003,81770438,81699010,"7","TRANS"
"9817","HGF","HGF","Olink","LBC1936","cg11227064",0.005856615,8,6479776,81770438,81699010,"7","TRANS"
"9818","HGF","HGF","Olink","LBC1936","cg11231069",0.002744219,2,240225142,81770438,81699010,"7","TRANS"
"9819","HGF","HGF","Olink","LBC1936","cg12802093",-0.01234745,7,129399249,81770438,81699010,"7","TRANS"
"9820","HGF","HGF","Olink","LBC1936","cg13066481",-0.025527988,3,123372199,81770438,81699010,"7","TRANS"
"9821","HGF","HGF","Olink","LBC1936","cg13209683",-0.0111812,12,124105429,81770438,81699010,"7","TRANS"
"9822","HGF","HGF","Olink","LBC1936","cg13677111",0.008218837,13,37574825,81770438,81699010,"7","TRANS"
"9823","HGF","HGF","Olink","LBC1936","cg13797425",0.000841388,14,102554977,81770438,81699010,"7","TRANS"
"9824","HGF","HGF","Olink","LBC1936","cg14225168",-0.033074643,9,139403827,81770438,81699010,"7","TRANS"
"9825","HGF","HGF","Olink","LBC1936","cg14457610",-0.003723775,3,69171735,81770438,81699010,"7","TRANS"
"9826","HGF","HGF","Olink","LBC1936","cg14522441",0.041852508,5,140582125,81770438,81699010,"7","TRANS"
"9827","HGF","HGF","Olink","LBC1936","cg16254746",0.006517767,6,30698843,81770438,81699010,"7","TRANS"
"9828","HGF","HGF","Olink","LBC1936","cg16770933",0.003499875,6,28832053,81770438,81699010,"7","TRANS"
"9829","HGF","HGF","Olink","LBC1936","cg17835016",0.006665802,13,113784082,81770438,81699010,"7","TRANS"
"9830","HGF","HGF","Olink","LBC1936","cg17901584",-0.006052806,1,55353706,81770438,81699010,"7","TRANS"
"9831","HGF","HGF","Olink","LBC1936","cg18146226",0.007187111,3,187443267,81770438,81699010,"7","TRANS"
"9832","HGF","HGF","Olink","LBC1936","cg18315708",0.007276,14,21673796,81770438,81699010,"7","TRANS"
"9833","HGF","HGF","Olink","LBC1936","cg18748374",0.022655165,17,27482619,81770438,81699010,"7","TRANS"
"9834","HGF","HGF","Olink","LBC1936","cg19621076",0.009405655,1,26800075,81770438,81699010,"7","TRANS"
"9835","HGF","HGF","Olink","LBC1936","cg19828063",-0.004624594,13,112626953,81770438,81699010,"7","TRANS"
"9836","HGF","HGF","Olink","LBC1936","cg20059928",-0.011228699,15,40361485,81770438,81699010,"7","TRANS"
"9837","HGF","HGF","Olink","LBC1936","cg20415170",0.003920741,5,95298066,81770438,81699010,"7","TRANS"
"9838","HGF","HGF","Olink","LBC1936","cg20719263",-0.009794301,12,52489170,81770438,81699010,"7","TRANS"
"9839","HGF","HGF","Olink","LBC1936","cg21128569",0.001404836,2,176956396,81770438,81699010,"7","TRANS"
"9840","HGF","HGF","Olink","LBC1936","cg21348975",0.005813966,12,48724119,81770438,81699010,"7","TRANS"
"9841","HGF","HGF","Olink","LBC1936","cg21520549",-0.00645485,2,36589883,81770438,81699010,"7","TRANS"
"9842","HGF","HGF","Olink","LBC1936","cg22443762",0.001718949,1,197890608,81770438,81699010,"7","TRANS"
"9843","HGF","HGF","Olink","LBC1936","cg22590032",0.025298954,5,180050565,81770438,81699010,"7","TRANS"
"9844","HGF","HGF","Olink","LBC1936","cg23391288",0.021504319,13,49366203,81770438,81699010,"7","TRANS"
"9845","HGF","HGF","Olink","LBC1936","cg24089263",0.007191953,1,24826421,81770438,81699010,"7","TRANS"
"9846","HGF","HGF","Olink","LBC1936","cg25208740",0.001990173,15,42780090,81770438,81699010,"7","TRANS"
"9847","HGF","HGF","Olink","LBC1936","cg25645310",0.000771998,10,116581305,81770438,81699010,"7","TRANS"
"9848","HGF","HGF","Olink","LBC1936","cg26102082",0.016928905,17,47590272,81770438,81699010,"7","TRANS"
"9849","HGF","HGF","Olink","LBC1936","cg26787505",0.010170947,17,27053695,81770438,81699010,"7","TRANS"
"9850","HGF","HGF","Olink","LBC1936","cg27050612",-0.017118572,17,46133198,81770438,81699010,"7","TRANS"
"9851","HGF","HGF","Olink","LBC1936","cg27202236",0.001638449,16,29329433,81770438,81699010,"7","TRANS"
"9852","HGF","HGF","Olink","LBC1936","ch.1.171672612F",-0.002592317,1,173405989,81770438,81699010,"7","TRANS"
"9887","OSM","OSM","Olink","LBC1936","cg00129811",0.009987666,6,116726398,30266851,30262829,"22","TRANS"
"9888","OSM","OSM","Olink","LBC1936","cg00324161",0.002885592,3,156009680,30266851,30262829,"22","TRANS"
"9889","OSM","OSM","Olink","LBC1936","cg00645731",-0.008907863,22,42541494,30266851,30262829,"22","TRANS"
"9890","OSM","OSM","Olink","LBC1936","cg00908271",-0.011522085,16,81254010,30266851,30262829,"22","TRANS"
"9891","OSM","OSM","Olink","LBC1936","cg01163842",0.002106534,14,95235125,30266851,30262829,"22","TRANS"
"9892","OSM","OSM","Olink","LBC1936","cg01434559",0.000270075,11,8290939,30266851,30262829,"22","TRANS"
"9893","OSM","OSM","Olink","LBC1936","cg01556246",0.00026752,8,8204802,30266851,30262829,"22","TRANS"
"9894","OSM","OSM","Olink","LBC1936","cg02475834",-0.005482548,10,13628849,30266851,30262829,"22","TRANS"
"9895","OSM","OSM","Olink","LBC1936","cg02816363",0.002790879,19,55963123,30266851,30262829,"22","TRANS"
"9896","OSM","OSM","Olink","LBC1936","cg02878901",0.004261123,2,32381397,30266851,30262829,"22","TRANS"
"9897","OSM","OSM","Olink","LBC1936","cg02892925",0.013576819,8,60032926,30266851,30262829,"22","TRANS"
"9898","OSM","OSM","Olink","LBC1936","cg03411579",0.035071306,12,76552736,30266851,30262829,"22","TRANS"
"9899","OSM","OSM","Olink","LBC1936","cg03507593",0.002602753,12,124939480,30266851,30262829,"22","TRANS"
"9900","OSM","OSM","Olink","LBC1936","cg04366687",0.005926315,8,145107199,30266851,30262829,"22","TRANS"
"9901","OSM","OSM","Olink","LBC1936","cg04468741",0.029622759,11,12181467,30266851,30262829,"22","TRANS"
"9902","OSM","OSM","Olink","LBC1936","cg04518985",-0.005371676,8,27476203,30266851,30262829,"22","TRANS"
"9903","OSM","OSM","Olink","LBC1936","cg04657768",-0.010427341,10,133947292,30266851,30262829,"22","TRANS"
"9904","OSM","OSM","Olink","LBC1936","cg04945388",0.005249214,2,232573881,30266851,30262829,"22","TRANS"
"9905","OSM","OSM","Olink","LBC1936","cg04996523",-0.001646483,1,60392461,30266851,30262829,"22","TRANS"
"9906","OSM","OSM","Olink","LBC1936","cg05242065",0.003952046,2,85060011,30266851,30262829,"22","TRANS"
"9907","OSM","OSM","Olink","LBC1936","cg05358715",0.030785371,16,89724297,30266851,30262829,"22","TRANS"
"9908","OSM","OSM","Olink","LBC1936","cg05501357",-0.004028901,11,33308269,30266851,30262829,"22","TRANS"
"9909","OSM","OSM","Olink","LBC1936","cg05575921",-0.062575978,5,373378,30266851,30262829,"22","TRANS"
"9910","OSM","OSM","Olink","LBC1936","cg05709879",-0.000622342,5,141067731,30266851,30262829,"22","TRANS"
"9911","OSM","OSM","Olink","LBC1936","cg06028804",-0.01255356,8,22006379,30266851,30262829,"22","TRANS"
"9912","OSM","OSM","Olink","LBC1936","cg06133392",0.012273146,21,47803511,30266851,30262829,"22","TRANS"
"9913","OSM","OSM","Olink","LBC1936","cg06405206",0.018971317,17,47652804,30266851,30262829,"22","TRANS"
"9914","OSM","OSM","Olink","LBC1936","cg06528340",-0.004284325,1,1602685,30266851,30262829,"22","TRANS"
"9915","OSM","OSM","Olink","LBC1936","cg06572849",0.011512847,11,45354316,30266851,30262829,"22","TRANS"
"9916","OSM","OSM","Olink","LBC1936","cg06760077",0.020365906,2,119068497,30266851,30262829,"22","TRANS"
"9917","OSM","OSM","Olink","LBC1936","cg06837426",0.001885795,5,54281271,30266851,30262829,"22","TRANS"
"9918","OSM","OSM","Olink","LBC1936","cg07031070",0.019056061,6,28543670,30266851,30262829,"22","TRANS"
"9919","OSM","OSM","Olink","LBC1936","cg07091392",0.014333241,4,170533728,30266851,30262829,"22","TRANS"
"9920","OSM","OSM","Olink","LBC1936","cg07213264",-0.00325028,1,183113763,30266851,30262829,"22","TRANS"
"9921","OSM","OSM","Olink","LBC1936","cg07794010",0.024588075,1,114665617,30266851,30262829,"22","TRANS"
"9922","OSM","OSM","Olink","LBC1936","cg07915730",-0.009384062,12,3371890,30266851,30262829,"22","TRANS"
"9923","OSM","OSM","Olink","LBC1936","cg07924892",-0.000321685,18,33767215,30266851,30262829,"22","TRANS"
"9924","OSM","OSM","Olink","LBC1936","cg08240881",-0.008764167,13,112333627,30266851,30262829,"22","TRANS"
"9925","OSM","OSM","Olink","LBC1936","cg08287220",-0.014406203,7,99332914,30266851,30262829,"22","TRANS"
"9926","OSM","OSM","Olink","LBC1936","cg08376310",0.03785906,11,2858621,30266851,30262829,"22","TRANS"
"9927","OSM","OSM","Olink","LBC1936","cg08935410",-0.008357842,12,3322888,30266851,30262829,"22","TRANS"
"9928","OSM","OSM","Olink","LBC1936","cg09030852",3.39e-05,4,170629768,30266851,30262829,"22","TRANS"
"9929","OSM","OSM","Olink","LBC1936","cg09123368",0.012888283,10,118899024,30266851,30262829,"22","TRANS"
"9930","OSM","OSM","Olink","LBC1936","cg09163035",-0.005824496,17,37054726,30266851,30262829,"22","TRANS"
"9931","OSM","OSM","Olink","LBC1936","cg09248345",0.002901451,1,165325553,30266851,30262829,"22","TRANS"
"9932","OSM","OSM","Olink","LBC1936","cg09518270",0.008926176,1,211308115,30266851,30262829,"22","TRANS"
"9933","OSM","OSM","Olink","LBC1936","cg09548084",0.012817004,6,8436218,30266851,30262829,"22","TRANS"
"9934","OSM","OSM","Olink","LBC1936","cg09590193",0.002300126,11,105947389,30266851,30262829,"22","TRANS"
"9935","OSM","OSM","Olink","LBC1936","cg09809720",0.009829156,5,162886885,30266851,30262829,"22","TRANS"
"9936","OSM","OSM","Olink","LBC1936","cg09882128",0.001350076,10,23727984,30266851,30262829,"22","TRANS"
"9937","OSM","OSM","Olink","LBC1936","cg10045909",-0.013451987,16,31075842,30266851,30262829,"22","TRANS"
"9938","OSM","OSM","Olink","LBC1936","cg10195814",0.020990853,12,10560602,30266851,30262829,"22","TRANS"
"9939","OSM","OSM","Olink","LBC1936","cg10311104",0.00900379,7,23053899,30266851,30262829,"22","TRANS"
"9940","OSM","OSM","Olink","LBC1936","cg10471929",-0.005653144,4,3871858,30266851,30262829,"22","TRANS"
"9941","OSM","OSM","Olink","LBC1936","cg10518543",-0.004586744,12,38710700,30266851,30262829,"22","TRANS"
"9942","OSM","OSM","Olink","LBC1936","cg10624395",0.025829209,11,110350574,30266851,30262829,"22","TRANS"
"9943","OSM","OSM","Olink","LBC1936","cg10649130",0.008179046,11,9682641,30266851,30262829,"22","TRANS"
"9944","OSM","OSM","Olink","LBC1936","cg10770662",-0.001126952,6,46890102,30266851,30262829,"22","TRANS"
"9945","OSM","OSM","Olink","LBC1936","cg11231069",0.009570706,2,240225142,30266851,30262829,"22","TRANS"
"9946","OSM","OSM","Olink","LBC1936","cg11555645",-3.2e-05,11,131787581,30266851,30262829,"22","TRANS"
"9947","OSM","OSM","Olink","LBC1936","cg12242338",-0.004988677,3,140397089,30266851,30262829,"22","TRANS"
"9948","OSM","OSM","Olink","LBC1936","cg12550597",-0.003171839,19,17664484,30266851,30262829,"22","TRANS"
"9949","OSM","OSM","Olink","LBC1936","cg12802093",-0.062465661,7,129399249,30266851,30262829,"22","TRANS"
"9950","OSM","OSM","Olink","LBC1936","cg12929678",0.002845187,18,67624393,30266851,30262829,"22","TRANS"
"9951","OSM","OSM","Olink","LBC1936","cg13009662",0.000302481,5,127419527,30266851,30262829,"22","TRANS"
"9952","OSM","OSM","Olink","LBC1936","cg13066481",-0.008198253,3,123372199,30266851,30262829,"22","TRANS"
"9953","OSM","OSM","Olink","LBC1936","cg13677111",0.008629635,13,37574825,30266851,30262829,"22","TRANS"
"9954","OSM","OSM","Olink","LBC1936","cg13752933",-0.004496663,9,90114755,30266851,30262829,"22","TRANS"
"9955","OSM","OSM","Olink","LBC1936","cg14109551",0.033029936,6,118903047,30266851,30262829,"22","TRANS"
"9956","OSM","OSM","Olink","LBC1936","cg14225168",-0.01558092,9,139403827,30266851,30262829,"22","TRANS"
"9957","OSM","OSM","Olink","LBC1936","cg14457610",-0.005618547,3,69171735,30266851,30262829,"22","TRANS"
"9958","OSM","OSM","Olink","LBC1936","cg14522441",0.012813841,5,140582125,30266851,30262829,"22","TRANS"
"9959","OSM","OSM","Olink","LBC1936","cg14838086",0.002519724,6,31671273,30266851,30262829,"22","TRANS"
"9960","OSM","OSM","Olink","LBC1936","cg15164708",0.001907628,19,49936274,30266851,30262829,"22","TRANS"
"9961","OSM","OSM","Olink","LBC1936","cg15563184",-0.012118092,6,33228498,30266851,30262829,"22","TRANS"
"9962","OSM","OSM","Olink","LBC1936","cg15708127",0.02101714,1,224914799,30266851,30262829,"22","TRANS"
"9963","OSM","OSM","Olink","LBC1936","cg15899913",-0.003873105,6,168482906,30266851,30262829,"22","TRANS"
"9964","OSM","OSM","Olink","LBC1936","cg16030510",-0.001688655,17,34195902,30266851,30262829,"22","TRANS"
"9965","OSM","OSM","Olink","LBC1936","cg16155175",0.000408263,7,128550946,30266851,30262829,"22","TRANS"
"9966","OSM","OSM","Olink","LBC1936","cg16254746",0.001560789,6,30698843,30266851,30262829,"22","TRANS"
"9967","OSM","OSM","Olink","LBC1936","cg16330247",0.003241111,2,5834638,30266851,30262829,"22","TRANS"
"9968","OSM","OSM","Olink","LBC1936","cg16434190",-0.016676793,11,64642144,30266851,30262829,"22","TRANS"
"9969","OSM","OSM","Olink","LBC1936","cg16822174",-0.002356248,12,19635946,30266851,30262829,"22","TRANS"
"9970","OSM","OSM","Olink","LBC1936","cg16994330",-0.00139503,15,102501652,30266851,30262829,"22","TRANS"
"9971","OSM","OSM","Olink","LBC1936","cg17735983",0.022379203,19,59074482,30266851,30262829,"22","TRANS"
"9972","OSM","OSM","Olink","LBC1936","cg17827328",0.037467645,1,36817299,30266851,30262829,"22","TRANS"
"9973","OSM","OSM","Olink","LBC1936","cg17913259",0.00056171,3,44771113,30266851,30262829,"22","TRANS"
"9974","OSM","OSM","Olink","LBC1936","cg18315708",0.002444496,14,21673796,30266851,30262829,"22","TRANS"
"9975","OSM","OSM","Olink","LBC1936","cg18384460",-0.002766776,1,63771428,30266851,30262829,"22","TRANS"
"9976","OSM","OSM","Olink","LBC1936","cg18748374",0.012344319,17,27482619,30266851,30262829,"22","TRANS"
"9977","OSM","OSM","Olink","LBC1936","cg18878992",0.002167258,17,43974344,30266851,30262829,"22","TRANS"
"9978","OSM","OSM","Olink","LBC1936","cg19105674",-0.00444389,13,114305226,30266851,30262829,"22","TRANS"
"9979","OSM","OSM","Olink","LBC1936","cg20415170",0.006835704,5,95298066,30266851,30262829,"22","TRANS"
"9980","OSM","OSM","Olink","LBC1936","cg20419542",0.01067129,6,116726587,30266851,30262829,"22","TRANS"
"9981","OSM","OSM","Olink","LBC1936","cg20977312",-0.031763736,5,172748917,30266851,30262829,"22","TRANS"
"9982","OSM","OSM","Olink","LBC1936","cg21615127",0.00620025,1,20126875,30266851,30262829,"22","TRANS"
"9983","OSM","OSM","Olink","LBC1936","cg22055337",-0.000845006,3,66446342,30266851,30262829,"22","TRANS"
"9984","OSM","OSM","Olink","LBC1936","cg22513955",-0.012573953,17,1665123,30266851,30262829,"22","TRANS"
"9985","OSM","OSM","Olink","LBC1936","cg22716262",0.000250252,10,28419523,30266851,30262829,"22","TRANS"
"9986","OSM","OSM","Olink","LBC1936","cg22909083",-0.012982541,8,6875661,30266851,30262829,"22","TRANS"
"9987","OSM","OSM","Olink","LBC1936","cg23205183",-0.019730969,12,8216109,30266851,30262829,"22","TRANS"
"9988","OSM","OSM","Olink","LBC1936","cg23609571",0.007224351,14,70655845,30266851,30262829,"22","TRANS"
"9989","OSM","OSM","Olink","LBC1936","cg23849965",0.000859189,10,51564816,30266851,30262829,"22","TRANS"
"9990","OSM","OSM","Olink","LBC1936","cg23874611",-0.009696737,19,667454,30266851,30262829,"22","TRANS"
"9991","OSM","OSM","Olink","LBC1936","cg24254206",-0.002312886,19,46196934,30266851,30262829,"22","TRANS"
"9992","OSM","OSM","Olink","LBC1936","cg24455236",0.015648344,17,40824361,30266851,30262829,"22","TRANS"
"9993","OSM","OSM","Olink","LBC1936","cg24822825",-0.003736779,3,120026258,30266851,30262829,"22","TRANS"
"9994","OSM","OSM","Olink","LBC1936","cg24880387",0.000692498,10,116698451,30266851,30262829,"22","TRANS"
"9995","OSM","OSM","Olink","LBC1936","cg24921943",-0.010119602,5,171847617,30266851,30262829,"22","TRANS"
"9996","OSM","OSM","Olink","LBC1936","cg25174111",0.00434936,11,65631880,30266851,30262829,"22","TRANS"
"9997","OSM","OSM","Olink","LBC1936","cg25323809",0.000700305,19,34663190,30266851,30262829,"22","TRANS"
"9998","OSM","OSM","Olink","LBC1936","cg25359292",0.00194718,5,132388457,30266851,30262829,"22","TRANS"
"9999","OSM","OSM","Olink","LBC1936","cg25809434",-0.009130776,19,8201264,30266851,30262829,"22","TRANS"
