identifier,gene,panel,cohort,cpg,coef,chr,pos,gene_start,gene_end,gene_chr,cpg_status
4153-11,SERPINA3,SomaScan,KORA,cg05899338,-0.005215249,10,44071167,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg20547031,0.004452113,7,31381526,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg20240791,-0.011037324,1,226068334,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg26197256,-0.01896679,10,134663843,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg04103837,-0.005326107,8,68469580,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg14023073,-0.00750385,11,63591940,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg14091103,-0.000862626,3,187870929,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg05486616,0.003072605,7,155834083,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg16744856,-0.001972951,20,30452778,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg25771615,-0.007910788,5,92956494,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg09567823,0.00052133,2,202320751,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg00969446,-0.000142143,7,994666,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg18103043,-0.000245099,20,62664629,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg11566520,-0.003252688,5,3327977,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg21579239,-0.006360848,15,43211292,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg26963259,0.009347285,11,1299151,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg05374025,0.007353901,19,55549746,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg26484333,0.030126456,4,148538641,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg06113708,0.002719574,10,76996280,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg07873155,0.017075922,13,28197499,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg20697204,0.01205325,2,47382593,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg19109050,0.012590338,1,228396098,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg03033344,0.007184808,16,1479210,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg11755740,-0.009974624,8,9413382,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg24340657,0.003212116,17,38859934,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg00866667,-0.017505067,19,40031046,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg11552287,-0.001832293,7,55432692,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg26505567,-0.000337089,10,123702926,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg11976790,-0.015742485,10,124320064,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg13633529,0.000475554,15,101141955,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg11420768,-0.018936436,20,59804421,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg12872311,-0.000894685,22,28196226,94612384,94624055,14,TRANS
4153-11,SERPINA3,SomaScan,KORA,cg14508021,0.002298856,15,85987419,94612384,94624055,14,TRANS
4160-49,MMP2,SomaScan,KORA,cg03725309,0.012675187,1,109757585,55389700,55506691,16,TRANS
4337-49,CRP,SomaScan,KORA,cg25508605,0.014859997,15,92706125,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg25124965,-0.010712146,5,138678198,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg23842572,0.032058112,17,17030253,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg01647917,0.001901409,19,542653,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg07207833,-0.010542183,1,16464416,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg27576485,-0.008832766,17,40558063,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03336504,0.005579766,21,40721020,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg06288869,-0.026223637,8,112655155,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg05553000,-0.016245395,11,121163394,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg07376381,0.010800616,1,32741518,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg19988426,-0.007247185,10,130064021,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg22222413,-0.005798867,3,42066796,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg07573872,-0.010024179,19,1126342,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg00973309,-0.009011454,15,75111129,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg13157793,-0.0106339,15,24920450,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg02996314,0.0019205,1,32479425,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg13723853,0.005513027,14,69322248,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg04979147,-0.008578067,16,74808750,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg08406486,0.005751339,12,111474016,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg01466678,-0.000621016,16,58497395,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg25450449,-0.009693349,3,123752393,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg19305293,-0.00717267,2,228190660,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg23863410,-0.021452054,14,62218168,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg00739217,-0.003329447,17,76183602,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg18862215,-0.001478818,19,35085677,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg15956152,0.016236263,2,178129912,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg17692971,0.003797411,19,19780767,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg27504805,0.010198743,4,156129725,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03464232,0.007846879,8,146278302,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg05393300,-0.003048223,2,196256,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg22039357,-0.014344165,1,184388675,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg17501210,-0.001008243,6,166970252,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg26361436,-0.005572665,11,10921186,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg22693030,-0.005194364,15,71109119,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg17797797,0.019201091,8,23429884,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg15342087,-0.025706866,6,30720209,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03699843,-0.000519868,16,50701064,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg12103720,-0.002461797,8,143262572,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg06248061,0.004153308,10,135372380,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg16565528,-0.009486446,8,91010920,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg26946114,-0.01139682,8,124084456,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg26470501,-0.004387866,19,45252955,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg08711320,-0.003015639,1,3387932,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg23892439,-0.006827843,7,39332884,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg22603960,0.004657716,7,6743091,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg02769951,-0.013212633,6,130758149,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg05294455,0.003552017,17,45286609,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg26945392,-0.000376155,15,71087092,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03725309,-0.010008805,1,109757585,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg00156497,-0.000482889,6,133663589,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg12741441,0.002669252,1,63372303,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg07676709,-0.00224312,17,46673442,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg18522655,-0.015310552,17,77461284,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg05158395,-0.001953526,1,54858059,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03046746,0.002215527,3,179322246,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg13947310,0.001116601,7,132123957,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg14189245,0.000305505,11,61559732,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg15362155,0.00023995,11,62066533,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg21340316,-0.004101882,8,144942912,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03992323,-0.003286126,1,224023297,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg07025011,0.00811298,7,32299702,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg12504163,-0.000104342,7,148324051,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg02888990,0.015365528,8,142720028,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg00092711,0.015328641,21,47850317,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg15732230,-0.009037329,19,51487280,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg00782811,0.008710843,6,46293734,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg13966005,-0.013189646,9,136127999,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg04424621,-0.019274276,6,27101941,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg09823288,-0.007176788,1,239552128,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg00462311,0.001430104,14,24837184,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg06946797,-0.000359151,16,11422409,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg12594244,-0.003585251,15,74218754,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg21850879,-6.10E-05,17,29621943,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg18256630,-0.000852716,15,75040318,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg24531955,-0.016393185,8,23154691,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg27386529,-0.008650337,3,47517807,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg20772593,0.002319232,5,56778651,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg18181703,-0.08825857,17,76354621,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg20089935,0.011398233,12,133324714,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg14476101,-0.037191677,1,120255992,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg03446098,-0.014821089,1,207394622,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg25682172,-0.001182862,6,105580174,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg01827818,-0.002476776,12,119771596,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg14985591,0.011570504,10,126274650,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg06629775,0.012668712,2,55459073,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg05700129,0.012982151,1,1935125,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg01776246,-0.008760629,17,55038508,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg09884146,-0.013360563,2,65593908,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg20389678,0.0044263,2,119426116,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg06854772,0.010950505,4,1853351,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg07546943,0.009928528,2,236523362,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg19850406,0.005981755,12,117174732,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg08597205,0.005249705,1,156723647,159714589,159712289,1,CIS
4337-49,CRP,SomaScan,KORA,cg26051750,-0.008468329,1,23495997,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg26631397,0.000399643,2,11682864,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg09349128,-0.003794169,22,50327986,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg16274476,0.006597634,20,55588962,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg26341661,-0.024080873,15,52069389,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg24531489,-0.001833045,10,91334242,159714589,159712289,1,TRANS
4337-49,CRP,SomaScan,KORA,cg21004104,0.000334939,1,15954209,159714589,159712289,1,TRANS
4407-10,MST1,SomaScan,KORA,cg13910493,-0.00348528,12,53628120,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg07626874,-0.016639541,15,98503768,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg10928426,-0.016380634,7,127997529,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg26033254,0.003354664,20,62680989,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg25390656,-0.021298027,10,92980550,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg09796800,0.007754352,4,128651518,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22760295,-0.00484352,17,42402188,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00972522,0.009234446,16,1961953,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg01907658,-0.007410362,5,132299243,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg01528052,-0.015403787,6,30095728,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21712732,-0.000954121,7,158236103,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21612339,-0.001995471,3,49761620,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg00504690,0.0040227,1,64240202,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg02642126,0.001922615,8,141046516,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg19156280,-0.008082542,3,25825111,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg26884816,-0.076928715,15,75494077,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg27416749,-0.003673969,17,49008786,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg18109106,-0.000103981,2,86850866,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg01272707,-0.024640039,6,26172185,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22408278,-0.003607139,6,30029039,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg19461383,0.028209865,15,69325362,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg08581512,-0.0018214,11,14913297,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg12778183,0.011881686,17,56769387,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg04383369,-0.004511496,16,69345685,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg08178278,-0.000553905,20,49575127,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg09789664,-0.001017639,11,75479827,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg13663170,0.016210175,4,1976361,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03357999,0.005259386,7,55516724,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg20860638,-0.035218885,3,196756715,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg23848131,-0.007313948,19,7981230,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22980380,0.003978561,17,78061517,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg25646046,-0.008211426,15,80445330,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21665057,-0.046943783,3,196295764,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg02768139,-0.007758117,7,73498051,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03485262,0.001131896,14,92980031,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg05427356,-8.37E-05,8,146017372,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22625347,-0.005392253,13,27825617,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00110654,-0.008702406,6,10385489,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00977403,0.001770134,16,1585720,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg24308560,0.081793928,3,49941425,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg18176922,-0.010766417,18,12420412,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg27209395,-0.010033198,6,26172397,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg04159903,-0.002948748,5,42949799,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21582582,-0.010275156,3,182698605,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg10125865,-0.008553105,2,170683981,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg15318662,-0.001338819,6,31743775,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg13529912,-0.005129733,6,53213159,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg02938205,0.007481205,3,49236810,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg16095355,-0.012425978,12,130750236,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg15717853,-0.006026942,1,182573596,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg18727095,0.0117772,19,11348738,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22042896,0.001724473,15,99057957,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03670369,0.001622044,6,170239250,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00696803,-0.023822664,17,43394474,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg17484733,-0.006947125,2,85362030,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg27394046,-0.017705415,20,21283521,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg18538501,-0.008421525,8,136304116,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22260625,0.001719366,3,48445423,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg07329131,0.00695385,17,56769557,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03168184,-0.010628616,14,100071186,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg05068340,-0.001872127,6,78176512,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00387457,-0.000278798,20,34639042,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg24012595,-0.003605123,7,99150098,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21919992,0.003212084,19,48988943,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg26603685,0.003356119,16,28620355,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg16490015,0.00188233,14,104742009,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg05623727,-0.005655225,3,50126028,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg04446870,3.35E-05,17,64440273,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg06697425,0.006280088,17,72915897,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg25661769,-0.00403976,3,10049374,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00206542,0.000472426,11,59210965,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg11520030,0.007246372,17,80710877,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22220710,0.002318542,18,7011217,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03182620,0.013969941,10,661319,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg18195656,0.009549058,3,89310597,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg05826596,-0.007340687,17,42516205,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg20858400,0.00056764,14,104928652,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03930924,0.014193895,11,134535172,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg23887776,0.004762109,1,2827798,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg15769343,-0.007169317,12,120835663,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg26829310,-0.003780477,1,94345044,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22476251,0.005551713,4,76823701,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg20180538,-0.001299172,3,64559102,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg15570148,-0.001418514,3,61235985,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg25111926,0.001637689,11,129564450,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg25906360,0.001115539,10,127462344,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg11301354,0.000141949,5,133860277,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg26386673,-0.002097784,2,237071795,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00857862,-0.006973488,3,47952509,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg17237181,0.000502233,21,47830619,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg01604429,0.005993522,11,18208699,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg23685650,-0.003570446,14,56045894,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22103637,-0.001907735,13,96742056,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg04859477,0.00439613,1,113249989,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg16345055,0.02217133,2,105884718,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg13436843,-0.012509309,6,30071601,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg16562217,0.001252566,3,12941457,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg19296960,0.002703792,1,33168538,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg10833576,0.000842284,5,72861749,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg01099150,0.000318234,2,8746519,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg03939371,-0.004133068,19,1880136,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg24881159,0.002108087,15,31284219,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg13958495,0.049247248,9,138395346,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg17447514,-0.010402741,7,19063431,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg06291595,-0.008725144,14,74960292,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg04166812,-0.007974815,14,61122051,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg18135489,-0.006627158,11,120874859,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21948027,0.000880151,7,1809455,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg05536286,0.000541589,15,92972514,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg06083089,0.01554292,11,8821924,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg01021658,0.004451017,17,78484216,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg08736088,-0.001484721,4,147866520,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg14315842,0.002231631,9,138626345,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg26139975,0.001013872,5,173811684,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg11876912,-0.013608217,3,63602009,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg18788205,-0.004567809,20,43103897,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00559919,0.03642218,16,2024618,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg11945095,-0.003810795,2,10086923,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg00443971,0.009318111,4,174451398,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg05126514,0.584091035,3,49697458,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg23781810,0.000768158,17,71640253,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg22017146,0.004303491,15,75500859,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg07948496,0.000919012,1,242121526,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg21121119,-0.00476347,3,50228915,49689501,49683947,3,CIS
4407-10,MST1,SomaScan,KORA,cg06936355,0.009923054,9,99213110,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg11713336,0.018128721,5,138940474,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg07220293,-0.008903987,11,8228508,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg04915494,-0.010643385,16,2962968,49689501,49683947,3,TRANS
4407-10,MST1,SomaScan,KORA,cg20000562,-0.001985994,14,36978633,49689501,49683947,3,TRANS
